category,description,month,count
All Other,ALL OTHER - BLACKMAIL/ EXTORTION,2021-10-01,1
All Other,ALL OTHER - BLACKMAIL/ EXTORTION,2022-02-01,1
All Other,ALL OTHER - BLACKMAIL/ EXTORTION,2022-03-01,1
All Other,ALL OTHER - BLACKMAIL/ EXTORTION,2022-04-01,2
All Other,ALL OTHER - BLACKMAIL/ EXTORTION,2022-05-01,1
All Other,ALL OTHER - BLACKMAIL/ EXTORTION,2022-07-01,1
All Other,ALL OTHER - BRIBERY,2017-12-01,1
All Other,ALL OTHER - BRIBERY,2019-09-01,1
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-01-01,20
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-02-01,7
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-03-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-04-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-05-01,16
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-06-01,10
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-07-01,17
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-08-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-09-01,7
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-10-01,9
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-11-01,13
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2015-12-01,11
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-01-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-02-01,12
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-03-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-04-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-05-01,12
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-06-01,12
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-07-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-08-01,8
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-09-01,3
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-10-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-11-01,8
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2016-12-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-01-01,1
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-02-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-03-01,11
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-04-01,12
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-05-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-06-01,7
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-07-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-08-01,2
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-10-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-11-01,7
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2017-12-01,8
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-01-01,7
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-02-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-03-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-05-01,1
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-06-01,11
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-07-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-08-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-09-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-10-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-11-01,2
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2018-12-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-01-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-02-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-03-01,8
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-04-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-05-01,8
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-06-01,8
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-07-01,9
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-08-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-09-01,3
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-10-01,3
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-11-01,2
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2019-12-01,1
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-01-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-02-01,7
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-03-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-04-01,2
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-05-01,2
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-06-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-07-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-08-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-09-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-10-01,7
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-11-01,7
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2020-12-01,9
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-01-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-02-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-03-01,3
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-04-01,2
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-05-01,2
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-06-01,3
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-07-01,2
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-08-01,10
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-09-01,9
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-10-01,8
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-11-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2021-12-01,2
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-01-01,2
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-02-01,3
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-03-01,7
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-04-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-05-01,10
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-06-01,8
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-07-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-08-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-09-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-10-01,6
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-11-01,3
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2022-12-01,4
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2023-01-01,5
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2023-02-01,7
All Other,"ALL OTHER - CONTEMPT OF COURT, PURJURY, COURT VIOLATIONS",2023-03-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-01-01,7
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-02-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-03-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-04-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-05-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-06-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-07-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-09-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-10-01,6
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-11-01,5
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2015-12-01,5
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-01-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-02-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-03-01,6
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-04-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-05-01,7
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-06-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-07-01,5
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-08-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-09-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-10-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-11-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2016-12-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-01-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-02-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-03-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-04-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-05-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-06-01,5
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-07-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-08-01,5
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-09-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-10-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-11-01,7
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2017-12-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-01-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-02-01,6
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-03-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-04-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-05-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-06-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-07-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-08-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-09-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-10-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-11-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2018-12-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-01-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-02-01,5
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-03-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-04-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-05-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-06-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-07-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-08-01,6
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-09-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-10-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-11-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2019-12-01,7
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-01-01,5
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-02-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-03-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-04-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-05-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-06-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-07-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-08-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-09-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-10-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-11-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2020-12-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-01-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-02-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-03-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-04-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-05-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-06-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-07-01,6
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-08-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-09-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-10-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-11-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2021-12-01,8
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-01-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-02-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-03-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-04-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-05-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-06-01,1
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-07-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-08-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-09-01,3
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-10-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-11-01,2
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2022-12-01,4
All Other,ALL OTHER - ESCAPE FROM CUSTODY OR RESIST ARREST,2023-01-01,2
All Other,ALL OTHER - FALSE POLICE REPORT,2015-01-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2015-02-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2015-07-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2016-02-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2016-05-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2016-11-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2017-01-01,2
All Other,ALL OTHER - FALSE POLICE REPORT,2017-07-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2018-05-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2019-03-01,2
All Other,ALL OTHER - FALSE POLICE REPORT,2019-08-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2020-02-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2020-03-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2020-10-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2020-11-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2021-05-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2022-01-01,1
All Other,ALL OTHER - FALSE POLICE REPORT,2022-05-01,1
All Other,ALL OTHER - FOUND/LOST PROPERTY,2015-01-01,1
All Other,ALL OTHER - FOUND/LOST PROPERTY,2015-04-01,1
All Other,ALL OTHER - FOUND/LOST PROPERTY,2015-05-01,1
All Other,ALL OTHER - FOUND/LOST PROPERTY,2015-09-01,1
All Other,ALL OTHER - FOUND/LOST PROPERTY,2016-03-01,1
All Other,ALL OTHER - FOUND/LOST PROPERTY,2016-06-01,1
All Other,ALL OTHER - FOUND/LOST PROPERTY,2019-01-01,1
All Other,ALL OTHER - FOUND/LOST PROPERTY,2020-11-01,1
All Other,ALL OTHER - FOUND/LOST PROPERTY,2021-12-01,1
All Other,ALL OTHER - HARASSING COMMUNICATIONS - NO THREATS,2022-11-01,1
All Other,ALL OTHER - HARASSING COMMUNICATIONS - NO THREATS,2022-12-01,2
All Other,ALL OTHER - HARASSING COMMUNICATIONS - NO THREATS,2023-01-01,2
All Other,ALL OTHER - HARASSING COMMUNICATIONS - NO THREATS,2023-02-01,3
All Other,ALL OTHER - HARASSING PHONE CALLS-NO THREATS,2016-02-01,1
All Other,ALL OTHER - HARASSING PHONE CALLS-NO THREATS,2022-06-01,1
All Other,ALL OTHER - HARASSING PHONE CALLS-NO THREATS,2022-07-01,1
All Other,ALL OTHER - HARASSING PHONE CALLS-NO THREATS,2022-09-01,2
All Other,ALL OTHER - HARASSING PHONE CALLS-NO THREATS,2022-11-01,2
All Other,ALL OTHER - HARASSING PHONE CALLS-NO THREATS,2022-12-01,1
All Other,ALL OTHER - HOLDING UNTIL SOBER,2015-10-01,1
All Other,ALL OTHER - HOLDING UNTIL SOBER,2016-11-01,1
All Other,ALL OTHER - HOLDING UNTIL SOBER,2017-01-01,1
All Other,ALL OTHER - HOLDING UNTIL SOBER,2017-03-01,1
All Other,ALL OTHER - HOLDING UNTIL SOBER,2017-06-01,1
All Other,ALL OTHER - HOLDING UNTIL SOBER,2017-12-01,2
All Other,ALL OTHER - HOLDING UNTIL SOBER,2018-10-01,1
All Other,ALL OTHER - KIDNAPPING,2015-02-01,1
All Other,ALL OTHER - KIDNAPPING,2015-09-01,1
All Other,ALL OTHER - KIDNAPPING,2016-02-01,2
All Other,ALL OTHER - KIDNAPPING,2016-05-01,1
All Other,ALL OTHER - KIDNAPPING,2016-08-01,1
All Other,ALL OTHER - KIDNAPPING,2016-09-01,1
All Other,ALL OTHER - KIDNAPPING,2016-10-01,1
All Other,ALL OTHER - KIDNAPPING,2017-01-01,1
All Other,ALL OTHER - KIDNAPPING,2017-05-01,1
All Other,ALL OTHER - KIDNAPPING,2017-07-01,2
All Other,ALL OTHER - KIDNAPPING,2017-11-01,1
All Other,ALL OTHER - KIDNAPPING,2017-12-01,3
All Other,ALL OTHER - KIDNAPPING,2018-02-01,3
All Other,ALL OTHER - KIDNAPPING,2018-05-01,1
All Other,ALL OTHER - KIDNAPPING,2018-06-01,1
All Other,ALL OTHER - KIDNAPPING,2018-07-01,2
All Other,ALL OTHER - KIDNAPPING,2018-08-01,2
All Other,ALL OTHER - KIDNAPPING,2018-11-01,1
All Other,ALL OTHER - KIDNAPPING,2018-12-01,1
All Other,ALL OTHER - KIDNAPPING,2019-03-01,1
All Other,ALL OTHER - KIDNAPPING,2019-06-01,1
All Other,ALL OTHER - KIDNAPPING,2019-08-01,1
All Other,ALL OTHER - KIDNAPPING,2019-09-01,1
All Other,ALL OTHER - KIDNAPPING,2019-10-01,3
All Other,ALL OTHER - KIDNAPPING,2019-12-01,1
All Other,ALL OTHER - KIDNAPPING,2020-05-01,1
All Other,ALL OTHER - KIDNAPPING,2020-06-01,1
All Other,ALL OTHER - KIDNAPPING,2021-03-01,1
All Other,ALL OTHER - KIDNAPPING,2021-08-01,1
All Other,ALL OTHER - KIDNAPPING,2021-10-01,1
All Other,ALL OTHER - KIDNAPPING,2021-11-01,1
All Other,ALL OTHER - KIDNAPPING,2022-02-01,1
All Other,ALL OTHER - KIDNAPPING,2022-05-01,2
All Other,ALL OTHER - KIDNAPPING,2022-06-01,1
All Other,ALL OTHER - KIDNAPPING,2022-08-01,1
All Other,ALL OTHER - MISSING PERSON,2015-01-01,3
All Other,ALL OTHER - MISSING PERSON,2015-02-01,4
All Other,ALL OTHER - MISSING PERSON,2015-03-01,1
All Other,ALL OTHER - MISSING PERSON,2015-04-01,3
All Other,ALL OTHER - MISSING PERSON,2015-05-01,5
All Other,ALL OTHER - MISSING PERSON,2015-06-01,4
All Other,ALL OTHER - MISSING PERSON,2015-07-01,4
All Other,ALL OTHER - MISSING PERSON,2015-08-01,3
All Other,ALL OTHER - MISSING PERSON,2015-09-01,3
All Other,ALL OTHER - MISSING PERSON,2015-10-01,3
All Other,ALL OTHER - MISSING PERSON,2015-11-01,5
All Other,ALL OTHER - MISSING PERSON,2015-12-01,2
All Other,ALL OTHER - MISSING PERSON,2016-01-01,1
All Other,ALL OTHER - MISSING PERSON,2016-02-01,2
All Other,ALL OTHER - MISSING PERSON,2016-03-01,2
All Other,ALL OTHER - MISSING PERSON,2016-04-01,5
All Other,ALL OTHER - MISSING PERSON,2016-05-01,6
All Other,ALL OTHER - MISSING PERSON,2016-06-01,2
All Other,ALL OTHER - MISSING PERSON,2016-07-01,3
All Other,ALL OTHER - MISSING PERSON,2016-08-01,3
All Other,ALL OTHER - MISSING PERSON,2016-09-01,5
All Other,ALL OTHER - MISSING PERSON,2016-10-01,1
All Other,ALL OTHER - MISSING PERSON,2016-11-01,4
All Other,ALL OTHER - MISSING PERSON,2016-12-01,4
All Other,ALL OTHER - MISSING PERSON,2017-01-01,2
All Other,ALL OTHER - MISSING PERSON,2017-02-01,2
All Other,ALL OTHER - MISSING PERSON,2017-03-01,2
All Other,ALL OTHER - MISSING PERSON,2017-04-01,7
All Other,ALL OTHER - MISSING PERSON,2017-05-01,3
All Other,ALL OTHER - MISSING PERSON,2017-06-01,3
All Other,ALL OTHER - MISSING PERSON,2017-07-01,4
All Other,ALL OTHER - MISSING PERSON,2017-08-01,2
All Other,ALL OTHER - MISSING PERSON,2017-09-01,3
All Other,ALL OTHER - MISSING PERSON,2017-10-01,4
All Other,ALL OTHER - MISSING PERSON,2017-11-01,4
All Other,ALL OTHER - MISSING PERSON,2017-12-01,5
All Other,ALL OTHER - MISSING PERSON,2018-01-01,3
All Other,ALL OTHER - MISSING PERSON,2018-02-01,4
All Other,ALL OTHER - MISSING PERSON,2018-04-01,6
All Other,ALL OTHER - MISSING PERSON,2018-05-01,2
All Other,ALL OTHER - MISSING PERSON,2018-06-01,3
All Other,ALL OTHER - MISSING PERSON,2018-07-01,4
All Other,ALL OTHER - MISSING PERSON,2018-08-01,5
All Other,ALL OTHER - MISSING PERSON,2018-09-01,1
All Other,ALL OTHER - MISSING PERSON,2018-10-01,4
All Other,ALL OTHER - MISSING PERSON,2018-11-01,4
